,chi_sq_dof,chi_sq_rel_like
4a0b0c,219.29460676324115,3.25326121565332e-95
119a32,82.14538382642922,1.1897881919944232e-35
7f92f7,24.618507337861214,1.1457099231341279e-10
bc5b13,73.88241161578615,4.6135251205074233e-32
a9737e,52.98693202635485,5.480552875203188e-23
a64056,120.20054519170853,3.534459955583517e-52
e47cad,29.354451567235127,1.005264229310413e-12
a60f4c,67.6540046175702,2.338813974222244e-29
8aa239,31.87565646908658,8.078576698399543e-14
54cbc2,9.891958873909395,0.0002849268717672001
b5188a,14.043088309210319,4.486635646874985e-06
f78648,55.750288081542884,3.4571170642056586e-24
1dbdb7,13.142327921431392,1.1043737326700474e-05
08283e,63.22905729102989,1.953106325997554e-27
6997b8,51.72664419937548,1.9326820848866892e-22
d9d526,22.35582579007216,1.1008921756874965e-09
ed574e,244.1804509267614,5.064471575376221e-106
1d8b09,142.50420929560704,7.277208515650561e-62
e4fda3,15.015805396445211,1.6961925020864718e-06
725728,317.91725891371476,4.7978350861910864e-138
55b565,226.42843361749314,2.5949996167284125e-98
1431ce,13.748914462170424,6.0211421593539005e-06
121ebb,58.48854507891793,2.236166730512037e-25
412ac7,87.85899510941617,3.927170913670795e-38
901891,8.217024618968985,0.0015210661949562859
7cf76b,5.466405997755038,0.02380820226350266
745f94,236.76112724691166,8.447057910533053e-103
5ed0d9,122.46365692988311,3.6767671410534024e-53
2211fb,91.62403624567857,9.097943027899843e-40
7e3c9c,241.78607396476417,5.5513529488013266e-105
3b2593,20.93922586122452,4.539064114943895e-09
5d7aca,65.65686178132775,1.7232321691423896e-28
5bb9e9,96.51616906263992,6.828368115433307e-42
4f3e34,153.91448428686823,8.06390408253333e-67
665326,34.762062355390235,4.505932728214472e-15
348631,143.7262565415725,2.1440575754233954e-62
ce64d7,58.83094380626238,1.5878237874517223e-25
825c27,55.38842531731266,4.9644265261981366e-24
231984,189.92296545666292,1.8546445155024158e-82
53cf56,130.83641043758755,8.496214709987033e-57
9f58fb,111.52605432932651,2.0682668941510255e-48
9dde8d,27.52832322721062,6.242487630776056e-12
d7fb6b,37.04948521651317,4.5747732945226565e-16
b63cfc,193.9889486500481,3.1799963037545557e-84
b8ec62,190.54030028560717,1.0003582770688008e-82
28ec8e,125.15421990701712,2.4944193774183075e-54
e0b7f3,103.23852390734818,8.219309066641873e-45
913767,2.890251512796441,0.31299419347939034
1895cb,158.50488111815235,8.18391932895656e-69
fe68bd,184.1707260146397,5.840183968983644e-80
eb4969,19.797178752836118,1.4221685635370217e-08
a8a67f,24.385637378778057,1.4461349187072121e-10
14f113,56.71718237358172,1.3146109038981152e-24
7a0c5d,30.310181833714495,3.8655549230687406e-13
0dc695,160.6897621335796,9.206182313810179e-70
1d6353,24.499475527546956,1.2905342441496735e-10
2273f4,36.632158872779826,6.944038266858858e-16
cccbfa,16.48579591066444,3.9000158346429036e-07
23222d,90.00767922805463,4.580555466702106e-39
451b6a,157.89477282467234,1.5063573296555606e-68
5cfc01,17.614221797944573,1.2618194988186107e-07
7b0547,111.80252708793356,1.5686858784675743e-48
cb99f1,10.406064920245669,0.0001703962335748463
7d82fe,199.86677058511498,8.906785289694077e-87
da7c16,255.20000519896294,8.294735167540039e-111
cbf32f,49.82198044252158,1.2982112862551549e-21
35bbb2,16.32770588201758,4.5679779347192017e-07
223b72,12.116544208941953,3.0804082257375396e-05
335402,36.90201164920142,5.301716901090388e-16
cdcd01,13.46709597627128,7.981253303381056e-06
719b86,26.838059177473752,1.2449031285041981e-11
0b2b5c,24.898055542485796,8.663002343679918e-11
631306,202.51855006756182,6.281563967668081e-88
752ddf,4.159708337718248,0.08794642429645605
b98425,7.67535417740472,0.002614523791874439
8a9704,31.448787272880963,1.2380032618589053e-13
a3f09c,22.063437539194403,1.474780508246542e-09
b34cf5,35.666767899199854,1.8233753451374157e-15
5aae5f,190.02931999547533,1.6675216846896785e-82
1b9d2e,95.4662097318142,1.9512300214340008e-41
a5d500,165.91220983400422,4.965915814496398e-72
70fdc8,229.8081130076667,8.838146341059965e-100
609e1c,41.79412937633451,3.979209456538788e-18
838af7,15.369235027194467,1.1911942838981307e-06
41c0d8,16.372208452023226,4.3691482075749693e-07
268636,123.3615420841022,1.4980267133014923e-53
148c4e,146.51024829483316,1.3248423043760712e-63
85a3e1,48.11687704114978,7.142699489958936e-21
dafd9e,78.72787444522073,3.6280655125566236e-34
d92811,192.49571335657745,1.415567109535412e-83
85abe1,114.75206500932346,8.214250513100655e-50
d70afa,29.739397602594728,6.840695989618512e-13
a4f786,244.89954663424294,2.4673731831323463e-106
517fed,192.52746623180943,1.3713249094396025e-83
8291b8,193.67988860840705,4.331613373051713e-84
456769,158.63536788082135,7.18276501683617e-69
33172a,32.95757388541162,2.738193207316875e-14
0e7a5e,7.795678986055132,0.002318121515080956
c79d89,95.15848742322808,2.6543034401844467e-41
1e93d6,143.1153192130108,3.949691306548933e-62
a26b05,104.74801888826968,1.81664459330824e-45
a44ec0,139.76592336441192,1.125090062749189e-60
23874c,71.17383589391957,6.923925391395309e-31
bb0dc6,144.80409624406474,7.296869988867268e-63
a7c881,71.96089816859724,3.151632546196355e-31
2428c1,121.26650145821847,1.2172622144219693e-52
b4675a,247.32558175137504,2.1808268022534922e-107
2fa65d,60.38127081101249,3.3690219504763614e-26
591543,3.0023477848344298,0.2798037227398849
9a94ea,196.13663153758415,3.71278489251101e-85
c821c9,95.59982355041411,1.7071855465214044e-41
370688,21.83249083296036,1.8579168314507584e-09
63b9a4,35.1580474197523,3.0325681905340204e-15
7ee0fe,49.656433339236024,1.5319393574687603e-21
54b07c,18.34163901029019,6.096547373904951e-08
f33b14,130.34709349747303,1.3859039291696036e-56
9bcf38,64.5691012031292,5.113899750388697e-28
9112df,8.7746879664088,0.0008708793641427967
601378,150.10086362091698,3.6540944159702585e-65
764fa5,179.57775182866067,5.769389666409964e-78
76486e,63.424180113849054,1.6068862014851065e-27
f8e2ee,129.01140188381646,5.270072907239756e-56
994329,172.8281965751781,4.925206843260164e-75
5c5a19,224.35174039396344,2.0703020188432397e-97
10931e,13.359349665181128,8.889241859841774e-06
908ce3,142.69973564109708,5.984788484992673e-62
b42e5b,190.65233650145476,8.943321834717643e-83
15f990,134.82279620639002,1.5774664703252238e-58
ea751b,149.2636974934395,8.44027105971208e-65
5aca21,18.2759337273515,6.510575726751773e-08
aff4bd,184.42975034841353,4.507478760769131e-80
70216e,111.07463025286077,3.248310723583832e-48
d87e5f,4.217344210103249,0.08302086335041674
5d2504,168.32844045320425,4.4324488022309646e-73
5d6dfe,128.34227970688013,1.0289936448526404e-55
c28b08,6.888834972975058,0.005740814958036239
247fcc,192.12703772958565,2.0466531759594605e-83
38ccbf,193.4257836707504,5.584779850489562e-84
1d6912,117.24467665465396,6.792669126676946e-51
fb1961,5.098360207841814,0.03440066667017969
64d512,51.293382928588166,2.980735226172973e-22
e5d17f,32.55155430318695,4.109567828356971e-14
c12f89,53.81923184237193,2.3843014050140998e-23
5e0c64,49.21479889680296,2.382544249449587e-21
85865d,173.480860944265,2.5643419686841104e-75
77efb4,59.278987698304974,1.0144235291222939e-25
dd9155,77.83961055453717,8.819485017351841e-34
b3448a,262.99639181360175,3.4109459609145016e-114
82caaa,22.926270375033624,6.223058013055799e-10
6b8d0b,29.901549579249366,5.816725663619827e-13
65e9bd,90.4523479783739,2.936303629337857e-39
4b86ef,24.43542269429019,1.375901439463149e-10
5dbe8f,3.2505745251385854,0.21829811461347098
fa09d5,69.51986215322695,3.619628910215019e-30
cb2194,8.641918670444781,0.0009945324831120428
f41828,38.914878296719976,7.083365565936567e-17
87baac,29.590938957312186,7.935513971596859e-13
a1f20f,12.731149250395042,1.6660525528477363e-05
e5fe17,63.74464465629768,1.1662969475928046e-27
f62fee,133.7533043895421,4.5965769129090106e-58
472765,226.88875972316714,1.6376466851741846e-98
29dbec,15.639534652105237,9.090608720068602e-07
40d40f,41.453122651370116,5.5962117494709305e-18
179d0b,46.78394750276642,2.7086090301453248e-20
26e7cc,113.43039716855877,3.080072886482312e-49
31664b,138.52178300200032,3.904006957285172e-60
638bf6,167.4620883453373,1.0541336273312586e-72
003db0,240.10200310393736,2.990759715086839e-104
1d7c98,205.1001182624715,4.752334100802748e-89
1410de,65.89809804718898,1.3538676599444238e-28
af62a0,2.70136080877479,0.3780684799898452
a8ecfb,54.289491462166694,1.4898069528154547e-23
224fc4,112.91722079345418,5.1455364815101535e-49
e3a3cf,53.518297176719486,3.22147985133729e-23
5db436,12.121309080350997,3.0657653899735115e-05
155b9f,55.30771772606243,5.38170575520369e-24
d5a56e,689.5242036486658,1.968791749677213e-299
b3e1de,50.02489924139313,1.0597876782047982e-21
88f572,183.23851595467613,1.4834749351486412e-79
09793a,61.25569773719287,1.405222360059106e-26
607ba4,829.4645595318073,0.0
ae7ac2,27.596017502858984,5.833892740692847e-12
285789,206.00062250696442,1.9311808254862473e-89
f02c31,8.357245287159499,0.0013220596544694177
5c6698,235.13588061247978,4.2908281055617706e-102
3c1d23,222.17856609287185,1.8189941937956063e-96
700d26,208.62434522995824,1.4007306768443815e-90
826db8,149.9200264963435,4.378409021353216e-65
646799,17.08849998244774,2.1345941640354373e-07
a9d60d,43.11953496955272,1.0572567452426529e-18
58a4e5,169.8728682937093,9.460350762345173e-74
a02a4a,189.42449154583448,3.0531289581549545e-82
4099fa,93.23963874434322,1.8084060978964077e-40
e1275f,154.88551819311056,3.053730354981061e-67
afec7e,134.90663534710674,1.450605302821684e-58
ffc9a8,143.949983744657,1.714245246031035e-62
4de88b,168.8926308894595,2.521267552544425e-73
f55b78,155.20483950559338,2.2189688322681452e-67
dc4fbb,65.99481488065467,1.2290587053158744e-28
7d8dae,14.96706729547646,1.780909404933365e-06
eb09bc,193.67982925116098,4.3318704933234905e-84
1cf91f,63.40942084120193,1.630778556217974e-27
48d413,18.319107425614177,6.235471459918977e-08
cdb6cd,38923.382837948026,0.0
c8313c,49.288941709518845,2.212285438734973e-21
9f3c32,19.88668376144912,1.3004077322715538e-08
0faa6b,245.00090194428256,2.2295478032202174e-106
a7ee90,55.535853837322165,4.283923381121347e-24
2cdca9,8.94539145388029,0.0007342135872452942
af7c11,89.61610539473774,6.776048432843349e-39
5d74a0,17.220331803025502,1.870947002129547e-07
9232f9,23.419313365356416,3.8008260990117667e-10
d90832,204.87498832287318,5.95222932940933e-89
0ca643,22.337565356650913,1.1211796089045758e-09
29c86f,11.232510745312181,7.456570519702556e-05
3b0f6f,134.79688836049104,1.618869241024839e-58
7086f3,58.246453781204444,2.8486762612522395e-25
8f6bcd,193.67768159036606,4.341183879167696e-84
779644,171.81163322134816,1.3611698763851112e-74
cfa093,163.00976052030225,9.047260052783702e-71
141dc5,13.73135380381966,6.12781122805769e-06
5e06bd,85.11432170229648,6.110493941965422e-37
2cb5d8,45.16195840584243,1.3714097618994437e-19
45a5b6,6.48785488862773,0.008572687379733952
296ecd,25.900688124564503,3.178561612558498e-11
e28633,6.144995069718924,0.012078669941466702
8e32dd,50.13223485652461,9.519269020960516e-22
cf7ca8,189.04446507949203,4.4646615867642085e-82
fdfbd8,6.309264566514948,0.010248912326494289
aa44ca,73.29914958931377,8.266855934093792e-32
e7ff1b,90.06261721321258,4.3356965878127304e-39
27800f,287.04546247761465,1.2260160473800229e-124
519198,127.70657401975963,1.9431045313851447e-55
263c33,141.7927209830122,1.4823824583218767e-61
20105d,12.261281625140077,2.6653215655353205e-05
a80a44,58.12335199885865,3.221851515090042e-25
ada21d,34.709437343463456,4.749407742321408e-15
c87d7f,136.08418894404593,4.4683196271050115e-59
5c5304,198.5698651683003,3.258065786220016e-86
53e95d,43.998313690707334,4.390679282527169e-19
3c707b,23.55256752181709,3.326644975095711e-10
dbf04c,56.84805063295089,1.1533519846176155e-24
9314ba,16.38488777412535,4.314100094003901e-07
523e4b,184.79037505523695,3.1427972813707495e-80
2b6c67,203.0662780590677,3.6323905941778914e-88
b8df58,194.5997777214918,1.7264218347555578e-84
34bc31,154.60603591679367,4.038390359870181e-67
9e5480,22.040372800683045,1.5091912468973065e-09
f64216,13.29804910467697,9.451205753087024e-06
e432d6,27.310768107249668,7.759624017569643e-12
c60eac,14.924612319751775,1.8581458045026558e-06
964d82,121.91977892206066,6.333872887432208e-53
8af237,17.429143860591967,1.518362821658531e-07
e7e78b,12.99181936129236,1.2837519184574128e-05
cfe74d,129.02325901917067,5.207953943713685e-56
5ac448,119.37197428003189,8.094067845836515e-52
4f0480,26.747193564708432,1.3633205860051215e-11
401997,96.88254045114697,4.7337340348274015e-42
37ad13,70.98894195411445,8.330111168927883e-31
2a428c,72.66860763798319,1.5530350572958843e-31
52cc70,114.92214216520094,6.929539477286512e-50
0092fc,32.19290355812121,5.882422205477671e-14
989ce0,23.615388570128687,3.124090599914946e-10
785372,271.62455932079735,6.1053322305370285e-118
cc9a62,16.4255505168809,4.1421956896944984e-07
c6476e,102.50513314361217,1.7113658957699995e-44
17f6ba,41.043918431998016,8.425763665274173e-18
d9aed5,12.96991353322572,1.3121838427370588e-05
88c454,41.89580692767031,3.5945025872467295e-18
fda5e8,203.77575992224357,1.7867693097131866e-88
cda1d1,3.8191384499435155,0.12363055238231313
453408,175.26953189544582,4.287123713819508e-76
c712ce,122.43671829300285,3.7771603935200594e-53
e75ca1,170.33509400848038,5.9588871633064e-74
23a96f,169.4926954896005,1.3836115861520474e-73
e6820e,12.15350025017298,2.9686463894487568e-05
ad2647,72.2517135760365,2.3563296604170232e-31
8818ca,134.87915420376805,1.4910224055779047e-58
32b015,18.87833618018613,3.564505864281072e-08
978533,55.42797456402674,4.771919051308433e-24
76acea,46.57905110897098,3.324541014768699e-20
8d6d4b,6.148030258147496,0.012042064482562388
22143b,98.43086962301605,1.0064055842957631e-42
7c1d52,191.68572479197866,3.1820282232237524e-83
d8c020,143.53052598479508,2.607601031999192e-62
0cc61a,89.08958621924472,1.1472045849822402e-38
5d15c3,11.939002486438996,3.6788634211572915e-05
dd3f91,19.913988545642386,1.2653807579394695e-08
f911e0,7.930274908157566,0.002026198229477745
4e407c,8.944691490876425,0.0007347276894985901
660d63,123.53168997720435,1.26364553405579e-53
c52e73,305.4744128927562,1.2159191045361265e-132
313add,17.28645204341945,1.751240651621485e-07
a5cad0,111.29040133108262,2.6178778421063314e-48
ee0498,492.1177737000841,1.0634645062668156e-213
be6e7e,188.97344020122313,4.79329610683181e-82
9bc898,15.826425403487846,7.540972258584371e-07
f877cb,141.21574558510943,2.639596225370874e-61
b4f779,16.697025517477467,3.157406638010087e-07
6e5d4a,133.88863445852635,4.0147770160147406e-58
4ad9db,40.699279882527705,1.1892793927235204e-17
6fb439,19.74632965178829,1.496354722120825e-08
3a9dab,215.6598319975088,1.2327685873149317e-93
c7845f,109.44575812518167,1.6560282558631634e-47
ace9dd,12.741295902141113,1.6492331723042045e-05
56516f,26.781587316165066,1.3172280675228905e-11
b11231,43.38756257296486,8.08681588380327e-19
acebf3,72.90754088866315,1.2229645462888119e-31
189d5b,112.22369739673292,1.0294945359369645e-48
7c0ed2,207.3874117509147,4.825563384240277e-90
7998f4,184.78250122074576,3.1676408256289378e-80
98f0bd,158.99112584893152,5.032548121619858e-69
15232b,5.215547774062871,0.030596584280806947
b8c184,239.5850369780731,5.015301635704571e-104
58a41b,187.93630351174613,1.352250029750168e-81
65d40c,170.40546411483254,5.553973623231091e-74
1f7925,91.68555873639265,8.55508511431812e-40
43fb6f,44.3060792155284,3.2275341491256846e-19
4e8492,33.645281094848784,1.376564744464574e-14
3e6d46,90.39910290617031,3.096884461152082e-39
13bbdf,247.44812428368212,1.9293082899349594e-107
4e4975,198.03614597309704,5.555858171004283e-86
f316a3,183.86074342346274,7.962514875245552e-80
731afb,42.61329215739623,1.7540377035910273e-18
96cabc,193.68082227131936,4.327570993698354e-84
6a7240,13.40790479430699,8.467934655939279e-06
332d40,111.27387984820723,2.661488329014372e-48
4aaca5,17.389262032820238,1.5801416440227804e-07
509eda,179.13733272177592,8.9619282002748e-78
e46795,12.523555770172276,2.0504321335640184e-05
00dcc2,12.529951696781502,2.0373595702624835e-05
49d238,140.7206844851387,4.330517545954696e-61
8809ea,75.47122162750894,9.419361587771753e-33
59803d,186.98136376429085,3.5138406488445955e-81
973dd7,149.3888095341132,7.4476785774975844e-65
5e8baf,13.637439508233035,6.73118982832608e-06
1fc33f,29.064727111821764,1.3430926158878028e-12
62f2e0,52.42464367404588,9.61663429249647e-23
941570,94.78976040965165,3.8378383411530826e-41
dab368,21.985447719718575,1.594402392095601e-09
9ccdfa,4.109272067275341,0.09249587830910523
c02d17,33.93447494156671,1.0308639461689699e-14
d70e75,159.42234807802458,3.2697195331861624e-69
70823c,11.151149394520012,8.088610357504272e-05
1e8b58,11.734773552964183,4.512416345096412e-05
012c60,211.6107509759915,7.069278702729097e-92
4d07b1,19.951428410131204,1.218880978165469e-08
d903ad,30.048355663494785,5.022518084644646e-13
23e164,193.62950453435482,4.555449233661331e-84
64fe6e,8.709139632591409,0.0009298765155670093
f0720c,193.6792621457717,4.334327817140848e-84
1c8b32,117.71926468445805,4.2260000508926035e-51
5947fc,2.6070398289454704,0.4154641475281575
bc9532,15.019300349665595,1.6902747358206897e-06
7d128a,20.87090934722195,4.859994774581274e-09
9ce8c0,3.6418509824890672,0.14761169884477685
3369d5,27.316003109807266,7.719108507918099e-12
82c688,10.854530314169736,0.00010881629754247887
5fd01e,18.17191898826963,7.224244266109101e-08
8eb8eb,39.082195734185355,5.992038789318547e-17
993a23,36.46042948132914,8.245048839916233e-16
31010b,35.76991038999085,1.6446817129341299e-15
c2c4bf,155.77777433203005,1.2512058565811534e-67
ab0695,141.11075276454213,2.9318064857913977e-61
e4f30d,109.30510378898514,1.906132756572688e-47
fdae7e,202.95764462223082,4.0492206651492617e-88
82d5d1,194.78969837013585,1.4277935981533492e-84
6ef9bf,21.07749350779227,3.9529146866339185e-09
991686,177.695909401966,3.7879449086756914e-77
b98e6a,24.332697406333374,1.5247559990049422e-10
9132fc,89.92963007351634,4.9523857305979914e-39
